questions,answer,type
a man can row a distance of 5 km in 60 min with the help of the tide . the direction of the tide reverses with the same speed . now he travels a further 25 km in 10 hours . how much time he would have saved if the direction of tide has not changed ?(Give me the numeric answer only),5,numeric
"let f ( x , y ) be defined as the remainder when ( x – y ) ! is divided by x . if x = 45 , what is the maximum value of y for which f ( x , y ) = 0 ?(Give me the numeric answer only)",39,numeric
what is the minimum value of | x - 4 | + | x + 2 | + | x - 5 | ?(Give me the numeric answer only),7,numeric
subash can copy 50 pages in 10 hrs . subash and prakash together can copy 300 pages in 40 hours . in how much time prakash can copy 25 pages .(Give me the numeric answer only),10,numeric
"if p and q are positive integers each greater than 1 , and 17 ( p + 1 ) = 25 ( q + 1 ) , what is the least possible value of p + q ?(Give me the numeric answer only)",40,numeric
"what will be the cost of building a fence around a square plot with area equal to 289 sq ft , if the price per foot of building the fence is rs . 54 ?(Give me the numeric answer only)",3672,numeric
"excluding stoppages , the speed of a train is 45 kmph and including stoppages it is 33 kmph . of how many minutes does the train stop per hour ?(Give me the numeric answer only)",16,numeric
"rectangle dimensions were given , 2 doors dimensions given , 2 windows dimensions given . 70 cm wide wallpaper to be covered on the walls of this room . cost of wallpaper is 60 per meter . . calculate total cost(Give me the numeric answer only)",60,numeric
"in a sample of 800 high school students in which all students are either freshmen , sophomores , juniors , or seniors , 23 percent are juniors and 75 percent are not sophomores . if there are 160 seniors , how many more freshmen than sophomores are there among the sample of students ?(Give me the numeric answer only)",56,numeric
"if a coin has an equal probability of landing heads up or tails up each time it is flipped , what is the probability that the coin will land heads up exactly once in 3 consecutive flips ?(Give me the numeric answer only)",0.375,numeric
"a man can row upstream at 22 kmph and downstream at 42 kmph , and then find the speed of the man in still water ?(Give me the numeric answer only)",32,numeric
"if the side length of square b is five times that of square a , the area of square b is how many times the area of square a ?(Give me the numeric answer only)",25,numeric
a 14 % stock yielding 8 % is quoted at ?(Give me the numeric answer only),175,numeric
"at present the ratio between the ages of arun and deepak is 4 : 3 . after 6 years , arun ' s age will be 26 years . what is the age of deepak at present ?(Give me the numeric answer only)",15,numeric
"a gets 3 times as much money as b gets , b gets only rs . 25 more then what c gets . the 3 gets rs . 645 in all . find the share of b ?(Give me the numeric answer only)",134,numeric
"a set of football matches is to be organized in a ` ` round - robin ' ' fashion , i . e . , every participating team plays a match against every other team once and only once . if 15 matches are totally played , how many teams participated ?(Give me the numeric answer only)",6,numeric
"there are some sweets in party , 1 / 3 rd eaten by kids . then 2 / 5 th of the remaining by men , then 2 / 3 rd of the remaining by women . at last 2 were remaining . how many sweets were in total ?(Give me the numeric answer only)",15,numeric
"a no . when divided by 223 gives a remainder 43 , what remainder will beobtained by dividingthe same no . 17 ?(Give me the numeric answer only)",11,numeric
the measurement of a rectangular box with lid is 50 cmx 30 cmx 38 cm . find the volume of the largest sphere that can be inscribed in the box ( in terms of π cm 3 ) . ( hint : the lowest measure of rectangular box represents the diameter of the largest sphere )(Give me the numeric answer only),4500,numeric
"a question paper has 2 parts , a & b , each containing 7 questions . if a student has to choose 5 from part a & 4 from part b , in how many ways can he choose the questions ?(Give me the numeric answer only)",735,numeric
"a man has some hens and cows . if the number of heads be 60 and the number of feet equals 200 , then the number of hens will be :(Give me the numeric answer only)",20,numeric
what is the difference between 62 % of 150 nd 20 % of 250 .(Give me the numeric answer only),43,numeric
"of the total amount that jill spent on a shopping trip , excluding taxes , she spent 50 percent on clothing , 25 percent on food , and 25 percent on other items . if jill paid a 10 percent tax on the clothing , no tax on the food , and an 20 percent tax on all other items , then the total tax that she paid was what percent of the total amount that she spent , excluding taxes ?(Give me the numeric answer only)",10,numeric
"if a 2 - b 2 = 11 and a * b = 5 , find a 4 + b 4 .(Give me the numeric answer only)",171,numeric
"a man is 30 years older than his son . in three years , his age will be twice the age of his son . the present age of his son is :(Give me the numeric answer only)",27,numeric
"an investor can sell her microtron stock for 36 $ per share and her dynaco stock for 48 $ per share , if she sells 300 shares altogether , some of each stock , at an average price per share of 40 $ , how many shares of dynaco stock has she sold ?(Give me the numeric answer only)",100,numeric
"if 5 % more is gained by selling an article for rs . 360 than by selling it for rs . 340 , the cost of the article is(Give me the numeric answer only)",400,numeric
"how many of the positive factors of 36 , 84 and how many common factors are there in numbers ?(Give me the numeric answer only)",6,numeric
"jaclyn buys $ 20 000 worth of debentures in a company . she earns 9.5 % p . a . simple interest , paid to her quarterly ( that is , every 3 months ) . if the agreed period of the debenture was 18 months : calculate the amount of interest jaclyn will earn for each quarter(Give me the numeric answer only)",475,numeric
"if 5 parallel lines in a plane is intersected by a family of another 8 parallel lines , how many parallelograms are there in the network thus formed ?(Give me the numeric answer only)",280,numeric
"in a group of buffaloes and ducks , the number of legs are 24 more than twice the number of heads . what is the number of buffaloes in the group ?(Give me the numeric answer only)",12,numeric
what is the thousandths digit in the decimal equivalent of 57 / 5000 ?(Give me the numeric answer only),1,numeric
"45 persons can repair a road in 12 days , working 5 hours a day . in how many days will 30 persons , working 6 hours a day , complete the work ?(Give me the numeric answer only)",15,numeric
the average weight of 8 person ' s increases by 2.5 kg when a new person comes in place of one of them weighing 65 kg . what is the weight of the new person ?(Give me the numeric answer only),85,numeric
"in a party , there are rows arranged with 1220 and 30 chairs and there were 3 left in all the cases . when there were 11 rows . there were no chair left . if 30 chairs were added . then what will be the reminder ?(Give me the numeric answer only)",8,numeric
"for every integer n ≥ 3 , the function g ( n ) is defined as the product of all the odd integers from 1 to n , inclusive . what is the value of g ( 106 ) – g ( 103 ) ?(Give me the numeric answer only)",104,numeric
"if x is 11 percent greater than 90 , then x =(Give me the numeric answer only)",99.9,numeric
"the sides of a triangle are in the ratio 5 : 12 : 13 and its perimeter is 240 m , its area is ?(Give me the numeric answer only)",120,numeric
total 22 matches are conducted in knockout match type . how many players will be participated in that tournament ?(Give me the numeric answer only),21,numeric
"in an intercollegiate competition that lasted for 3 days , 150 students took part on day 1 , 110 on day 2 and 140 on day 3 . if 75 took part on day 1 and day 2 and 25 took part on day 2 and day 3 and 15 took part on all three days , how many students took part only on day 2 ?(Give me the numeric answer only)",25,numeric
what is the remainder when you divide 2 ^ 200 + 2 by 7 ?(Give me the numeric answer only),6,numeric
"on increasing the price of t . v . sets by 70 % , their sale decreases by 20 % . what is the effect on the revenue receipts of the shop ?(Give me the numeric answer only)",36,numeric
how many cubes of 10 cm edge can be put in a cubic box of 1 m edge ?(Give me the numeric answer only),1000,numeric
what is the remainder when you divide 2 ^ 200 + 1 by 7 ?(Give me the numeric answer only),5,numeric
the total marks obtained by a student in mathematics and physics is 60 and his score in chemistry is 20 marks more than that in physics . find the average marks scored in mathamatics and chemistry together ?(Give me the numeric answer only),40,numeric
"if the product of the integers from 1 to n is divisible by 1029 , what is the least possible value of n ?(Give me the numeric answer only)",21,numeric
"a certain university will select 1 of 3 candidates eligible to fill a position in the mathematics department and 2 of 10 candidates eligible to fill 2 identical positions in the computer science department . if none of the candidates is eligible for a position in both departments , how many different sets of 3 candidates are there to fill the 3 positions ?(Give me the numeric answer only)",135,numeric
"at the end of the month , a certain ocean desalination plant ’ s reservoir contained 6 million gallons of water . this amount is twice the normal level . if this amount represents 60 % of the reservoir ’ s total capacity , how many million gallons short of total capacity is the normal level ?(Give me the numeric answer only)",5,numeric
a train passes a station platform in 46 sec and a man standing on the platform in 16 sec . if the speed of the train is 54 km / hr . what is the length of the platform ?(Give me the numeric answer only),450,numeric
"if the area of a square with sides of length 5 centimeters is equal to the area of a rectangle with a width of 4 centimeters , what is the length of the rectangle , in centimeters ?(Give me the numeric answer only)",7,numeric
we bought 85 hats at the store . blue hats cost $ 6 and green hats cost $ 7 . the total price was $ 548 . how many green hats did we buy ?(Give me the numeric answer only),38,numeric
12 machines can do a work in 10 days . how many machines are needed to complete the work in 40 days ?(Give me the numeric answer only),3,numeric
the age of somu is one - third his father ' s . 10 years back he was one - fifth of his father ' s age . what is his persent age ?(Give me the numeric answer only),20,numeric
"from january 1 , 2015 , to january 1 , 2017 , the number of people enrolled in health maintenance organizations increased by 8 percent . the enrollment on january 1 , 2017 , was 45 million . how many million people , to the nearest million , were enrolled in health maintenance organizations on january 1 , 2015 ?(Give me the numeric answer only)",42,numeric
"a group of students decided to collect as many paise from each member of group as is the number of members . if the total collection amounts to rs . 92.16 , the number of the member is the group is :(Give me the numeric answer only)",96,numeric
"in a public show 75 % of the seats were filled . if there were 700 seats in the hall , how many seats were vacant ?(Give me the numeric answer only)",175,numeric
find the value of m 82519 x 9999 = m ?(Give me the numeric answer only),825107481,numeric
"if one root of the equation 2 x ^ 2 + 3 x – k = 0 is 4 , what is the value of k ?(Give me the numeric answer only)",44,numeric
how many litres of pure acid are there in 12 litres of a 40 % solution(Give me the numeric answer only),4.8,numeric
two trains of equal length are running on parallel lines in the same direction at 46 km / hr and 36 km / hr . the faster train catches and completely passes the slower train in 45 seconds . what is the length of each train ( in meters ) ?(Give me the numeric answer only),62.5,numeric
"a certain lab experiments with white and brown mice only . in one experiment , 4 / 9 of the mice are brown . if there are 20 brown mice in the experiment , how many mice in total are in the experiment ?(Give me the numeric answer only)",36,numeric
"if a + b + c = 21 , what is the total number of non - negative integral solutions ?(Give me the numeric answer only)",253,numeric
"a driver goes on a trip of 60 kilometers , the first 30 kilometers at 48 kilometers per hour and the remaining distance at 24 kilometers per hour . what is the average speed of the entire trip in kilometers per hour ?(Give me the numeric answer only)",32,numeric
"the length of the bridge , which a train 120 meters long and travelling at 45 km / hr can cross in 30 seconds , is ?(Give me the numeric answer only)",255,numeric
"the average ( arithmetic mean ) of the integers from 25 to 225 , inclusive , is how much lower than the average of the integers from 50 to 1050 inclusive ?(Give me the numeric answer only)",425,numeric
"the sum of 3 numbers is 98 . if the ratio of the first to the second is 2 : 3 and that of the second to the third is 5 : 8 , then the second number is :(Give me the numeric answer only)",30,numeric
"find large number from below question the difference of two numbers is 1500 . on dividing the larger number by the smaller , we get 6 as quotient and the 15 as remainder(Give me the numeric answer only)",1797,numeric
"the amounts of time that three secretaries worked on a special project are in the ratio of 2 to 3 to 5 . if they worked a combined total of 80 hours , how many hours did the secretary who worked the longest spend on the project ?(Give me the numeric answer only)",40,numeric
the ratio of number of boys and girls in a class is 3 : 2 . in the 1 st semester exam 20 % of boys and 25 % of girls get more than or equal to 90 % marks . what percentage of students get less than 90 % marks ?(Give me the numeric answer only),78,numeric
"if x = 4 and y = − 2 , what is the value of ( x − 2 y ) ^ y ?(Give me the numeric answer only)",0.015,numeric
average age of students of an adult school is 42 years . 120 new students whose average age is 32 years joined the school . as a result the average age is decreased by 4 years . find the number of students of the school after joining of the new students .(Give me the numeric answer only),200,numeric
"you have been given a physical balance and 7 weights of 45 , 50 , 53 , 46 , 52 , 46 and 80 kgs . keeping weights on one pan and object on the other , what is the maximum you can weigh less than 188 kgs .(Give me the numeric answer only)",185,numeric
"a tank can supply water to a village for 60 days . if a leak at the bottom of the tank drains out 10 liters per day , the supply lasts for 45 days only . for how many days will the supply last if the leak drains out 20 liters per day ?(Give me the numeric answer only)",36,numeric
"how many plants will be there in a circular bed whose outer edge measure 32 cms , allowing 4 cm 2 for each plant ?(Give me the numeric answer only)",20,numeric
average age of students of an adult school is 44 years . 120 new students whose average age is 32 years joined the school . as a result the average age is decreased by 4 years . find the number of students of the school after joining of the new students .(Give me the numeric answer only),180,numeric
24 oz of juice p and 25 oz of juice v are mixed to make smothies a and y . the ratio of p to v in smothie a is 4 is to 1 and that in y is 1 is to 5 . how many ounces of juice p are contained in the smothie a ?(Give me the numeric answer only),20,numeric
"during a certain season , a team won 60 percent of its first 100 games and 50 percent of its remaining games . if the team won 70 percent of its games for the entire season , what was the total number of games that the team played ?(Give me the numeric answer only)",50,numeric
"in a certain pond , 20 fish were caught , tagged , and returned to the pond . a few days later , 20 fish were caught again , of which 2 were found to have been tagged . if the percent of tagged fish in the second catch approximates the percent of tagged fish in the pond , what ` s the approximate number of fish in the pond ?(Give me the numeric answer only)",500,numeric
"a certain bus driver is paid a regular rate of $ 18 per hour for any number of hours that does not exceed 40 hours per week . for any overtime hours worked in excess of 40 hours per week , the bus driver is paid a rate that is 75 % higher than his regular rate . if last week the bus driver earned $ 976 in total compensation , how many total hours did he work that week ?(Give me the numeric answer only)",48,numeric
"a shopkeeper buys two articles for rs . 1000 each and then sells them , making 75 % profit on the first article and 75 % loss on second article . find the net profit or loss percent ?(Give me the numeric answer only)",750,numeric
a spirit and water solution is sold in a market . the cost per liter of the solution is directly proportional to the part ( fraction ) of spirit ( by volume ) the solution has . a solution of 1 liter of spirit and 1 liter of water costs 50 cents . how many cents does a solution of 1 liter of spirit and 2 liters of water cost ?(Give me the numeric answer only),50,numeric
"in a company of 180 employees , 110 are females . a total of 90 employees have advanced degrees and the rest have a college degree only . if 35 employees are males with a college degree only , how many employees are females with advanced degrees ?(Give me the numeric answer only)",55,numeric
"how many positive integers less than 8,000 are there in which the sum of the digits equals 5 ?(Give me the numeric answer only)",56,numeric
c and d started a business by investing rs . 1000 / - and rs . 1500 / - respectively . find the d ’ s share out of a total profit of rs . 500 :(Give me the numeric answer only),100,numeric
a train 400 meters long completely crosses a 300 meters long bridge in 45 seconds . what is the speed of the train is ?(Give me the numeric answer only),56,numeric
"q and r are two - digit positive integers that have the same digits but in reverse order . if the positive difference between q and r is less than 70 , what is the greatest possible value of q minus r ?(Give me the numeric answer only)",63,numeric
the sum of three consecutive multiples of 3 is 90 . what is the largest number ?(Give me the numeric answer only),33,numeric
"if 3 people can do 3 times of a particular work in 3 days , then how many days would it take 8 people to do 8 times of that particular work ?(Give me the numeric answer only)",3,numeric
the measurement of a rectangular box with lid is 25 cmx 24 cmx 18 cm . find the volume of the largest sphere that can be inscribed in the box ( in terms of π cm 3 ) . ( hint : the lowest measure of rectangular box represents the diameter of the largest sphere )(Give me the numeric answer only),2304,numeric
"machine t takes 2 more hours than machine b to make 20 widgets . if working together , the machines can make 25 widgets in 3 hours , how long will it take machine t to make 40 widgets ?(Give me the numeric answer only)",12,numeric
"seller selling an apple for rs . 16 , a seller loses 1 / 6 th of what it costs him . the cp of the apple is ?(Give me the numeric answer only)",17,numeric
"what is the smallest number which when increased by 3 is divisible by 9 , 70 , 25 and 21 ?(Give me the numeric answer only)",3147,numeric
an employee whose hourly wage was increased by 25 percent decided to reduce the number of hours worked per week so that the employee ' s total weekly income would remain unchanged . by what percent should the number of hours worked be reduced ?(Give me the numeric answer only),20,numeric
45 men working 8 hours per day dig 40 m deep . how many extra men should be put to dig to a depth of 50 m working 6 hours per day ?(Give me the numeric answer only),30,numeric
"there are 150 ' zeroes ' and 151 ' ones ' written on a black board . a step involves choosing 3 digits and replacing them with a single digit . if all the 3 digits are identical , they are replaced with the same digit . otherwise , the digit that appears twice replaces the 3 chosen digits . what is the minimum number of steps after which there will be no zero written on the blackboard ?(Give me the numeric answer only)",76,numeric
"in a village there are 150 men and 90 women in present time . if in next year population will be p = ( a ^ 2 + b ^ 2 ) ^ 1 / 2 , and in every year men are reduces 5 % . what is population of after 2 year .(Give me the numeric answer only)",146,numeric
"if an object travels 200 feet in 4 seconds , what is the object ' s approximate speed in miles per hour ? ( note : 1 mile = 5280 feet )(Give me the numeric answer only)",34,numeric
a cube of side 3 meter length is cut into small cubes of side 15 cm each . how many such small cubes can be obtained ?(Give me the numeric answer only),8000,numeric
"a hall is 15 m long and 12 m broad . if the sum of the areas of the floor and the ceiling is equal to the sum of the areas of 4 walls , the volume of the hall is :(Give me the numeric answer only)",1200,numeric
"the avg weight of a , b & c is 84 kg . if d joins the group , the avg weight of the group becomes 80 kg . if another man e who weights is 3 kg more than d replaces a , then the avgof b , c , d & e becomes 79 kg . what is the weight of a ?(Give me the numeric answer only)",75,numeric
"if the price of a certain computer increased 30 percent from d dollars to 377 dollars , then 2 d =(Give me the numeric answer only)",580,numeric
"you have been given a physical balance and 7 weights of 52 , 50 , 48 , 44 , 45 , 46 , and 78 kgs . . keeping weights on one pan and object on the other , what is the maximum you can weigh less than 183 kgs . ?(Give me the numeric answer only)",183,numeric
"a is a working partner and b is a sleeping partner in the business . a puts in rs . 2000 and b rs . 3000 , a receives 10 % of the profit for managing the business the rest being divided in proportion of their capitals . out of a total profit of rs . 9600 , money received by a is ?(Give me the numeric answer only)",4416,numeric
"annie and sam set out together on bicycles traveling at 15 and 12 km per hour respectively . after 40 minutes , annie stops to fix a flat tire . if it takes annie 35 minutes to fix the flat tire and sam continues to ride during this time , how many minutes will it take annie to catch up with sam assuming that annie resumes riding at 15 km per hour ?(Give me the numeric answer only)",100,numeric
"find the unknown term 8 , 86 , x , - 4 , - 12(Give me the numeric answer only)",2,numeric
"if y is the smallest positive integer such that 1260 multiplied by y is the square of an integer , then y must be(Give me the numeric answer only)",35,numeric
a certain company retirement plan has arule of 70 provision that allows an employee to retire when the employee ' s age plus years of employment with the company total at least 70 . in what year could a female employee hired in 1988 on her 32 nd birthday first be eligible to retire under this provision ?(Give me the numeric answer only),2007,numeric
"3 , 4.5 , 6.75 , 10.13 , 15.18 , ( . . . )(Give me the numeric answer only)",22.78,numeric
"a , b and c rents a pasture for rs . 957 . a put in 12 horses for 8 months , b 16 horses for 9 months and 18 horses for 6 months . how much should c pay ?(Give me the numeric answer only)",297,numeric
"the ratio between the length and the breadth of a rectangular park is 3 : 2 . if a man cycling along the boundary of the park at the speed of 13 km / hr completes one round in 8 minutes , then the area of the park ( in sq . m ) is(Give me the numeric answer only)",345600,numeric
a train 200 m long running at 80 kmph crosses a platform in 22 sec . what is the length of the platform ?(Give me the numeric answer only),288,numeric
the sum of 111 consecutive integers is 11211 . what is the greatest integer in the set ?(Give me the numeric answer only),156,numeric
"according to the formula f = 9 / 5 ( c ) + 32 , if the temperature in degrees farenheit ( f ) increases by 28 , by how much does the temperature in degrees celsius ( c ) increase ?(Give me the numeric answer only)",15.55,numeric
"how many positive integers less than 24 are prime numbers , odd multiples of 5 , or the sum of a positive multiple of 2 and a positive multiple of 4 ?(Give me the numeric answer only)",19,numeric
"without stoppages , a train travels certain distance with an average speed of 250 km / h , and with stoppages , it covers the same distance with an average speed of 125 km / h . how many minutes per hour the train stops ?(Give me the numeric answer only)",30,numeric
"a can contains a mixture of liquids a and b is the ratio 7 : 5 . when 9 litres of mixture are drawn off and the can is filled with b , the ratio of a and b becomes 7 : 9 . how many liter t of liquid a was contained by the can initially ?(Give me the numeric answer only)",21,numeric
"on a certain farm the ratio of horses to cows is 4 : 1 . if the farm were to sell 15 horses and buy 15 cows , the ratio of horses to cows would then be 7 : 3 . after the transaction , how many more horses than cows would the farm own ?(Give me the numeric answer only)",60,numeric
"village p ’ s population is 800 greater than village q ' s population . if village q ’ s population were reduced by 500 people , then village p ’ s population would be 3 times as large as village q ' s population . what is village q ' s current population ?(Give me the numeric answer only)",1150,numeric
"how many bricks each measuring 20 cm x 13.25 cm x 8 cm , will be needed to build a wall 7 m x 8 m x 15.5 m(Give me the numeric answer only)",4094,numeric
"one - tenth of the students at a nursery school are 4 years old or older . if 20 students have not yet reached their third birthday , and a total of 50 students are not between 3 years old and 4 years old , how many children are in the nursery school ?(Give me the numeric answer only)",300,numeric
"x and y started a business by investing rs . 36000 and rs . 42000 respectively after 4 months z joined in the business with an investment of rs . 48000 , then find share of z in the profit of rs . 13970 ?(Give me the numeric answer only)",4064,numeric
the banker â € ™ s discount of a certain sum of money is rs . 42 and the true discount on the same sum for the same time is rs . 36 . the sum due is(Give me the numeric answer only),252,numeric
2 men and 3 women are lined up in a row . what is the number of cases where they stand with each other in turn ? ( the number of cases in which men ( or women ) do not stand next to each other )(Give me the numeric answer only),12,numeric
"a constructor estimates that 3 people can paint mr khans house in 4 days . if he uses 4 people instead of 3 , how long will they take to complete the job ?(Give me the numeric answer only)",3,numeric
( 0.82 ) ( power 3 ) - ( 0.1 ) ( power 3 ) / ( 0.82 ) ( power 2 ) + 0.082 + ( 0.1 ) ( power 2 ) is :(Give me the numeric answer only),0.72,numeric
"at 1 : 00 pm , there were 10.0 grams of bacteria . the bacteria increased to x grams at 4 : 00 pm , and 25.6 grams at 7 : 00 pm . if the amount of bacteria present increased by the same fraction during each of the 3 - hour periods , how many grams of bacteria were present at 4 : 00 pm ?(Give me the numeric answer only)",16.0,numeric
a man took loan from a bank at the rate of 4 % p . a . s . i . after 10 years he had to pay rs . 2000 interest only for the period . the principal amount borrowed by him was ?(Give me the numeric answer only),5000,numeric
the mean of 50 observations was 36 . it was found later that an observation 46 was wrongly taken as 23 . the corrected new mean is(Give me the numeric answer only),36.46,numeric
a fruit seller had some oranges . he sells 40 % oranges and still has 300 oranges . how many oranges he had originally ?(Give me the numeric answer only),500,numeric
average weight of 15 boys in a class is 48 kgs . the average weight of the class of 25 students is 45 kgs . what is the average weight of the 15 girls in the class ?(Give me the numeric answer only),40.5,numeric
12.5 * 3.2 * 6.8 = ?(Give me the numeric answer only),272,numeric
"if you multiply all the numbers on your mobile phone except 0 and 9 , what is the answer ?(Give me the numeric answer only)",40320,numeric
"in a certain game , each player scores either 2 points or 5 points . if n players score 2 points and m players score 5 points , and the total number of points scored is 50 , what is the least possible positive difference q between n and m ?(Give me the numeric answer only)",3,numeric
"a motorcyclist started riding at highway marker a , drove 120 miles to highway marker b , and then , without pausing , continued to highway marker c , where she stopped . the average speed of the motorcyclist , over the course of the entire trip , was 20 miles per hour . if the ride from marker a to marker b lasted 3 times as many hours as the rest of the ride , and the distance from marker b to marker c was half of the distance from marker a to marker b , what was the average speed , in miles per hour , of the motorcyclist while driving from marker b to marker c ?(Give me the numeric answer only)",135,numeric
the difference between the place values of 9 and 4 in the number 529435 is(Give me the numeric answer only),8600,numeric
"from a total of 3 boys and 4 girls , how many 4 - person committees can be selected if the committee must have exactly 2 boys and 2 girls ?(Give me the numeric answer only)",18,numeric
"mary is expected to pay back a total sum of $ 819200 to her bank as mortgage . if she is expected to make a payment which is double of the previous months amount , how long will it take her to fully repay the loan if her initial payment was $ 400 .(Give me the numeric answer only)",11,numeric
"a jar contains a mixture of ab in the ratio 4 : 1 . when 30 l of mixture is replaced with liquid b , ratio becomes 2 : 3 . how many liters of liquid a was present in mixture initially .(Give me the numeric answer only)",48,numeric
how many of the positive factors of 24 are not factors of 30(Give me the numeric answer only),4,numeric
"if f ( x ) = 12 - x ^ 2 / 2 and f ( 2 k ) = 5 k , what is one possible value for k ?(Give me the numeric answer only)",5,numeric
the average runs scored by a batsman in 20 matches is 40 . in the next 10 matches the batsman scored an average of 13 runs . find his average in all the 30 matches ?(Give me the numeric answer only),31,numeric
"if jake loses 8 pounds , he will weigh twice as much as his sister kendra . together they now weigh 293 pounds . what is jake ’ s present weight , in pounds ?(Give me the numeric answer only)",198,numeric
"if each year the population of the country grows by 50 % , how many years will elapse before the population of the country doubles ?(Give me the numeric answer only)",2,numeric
two trains are moving in the same direction at 72 kmph and 36 kmph . the faster train crosses a man in the slower train in 12 seconds . find the length of the faster train ?(Give me the numeric answer only),120,numeric
a man sold 20 articles for $ 60 and gained 20 % . how many articles should he sell for $ 50 to incur a loss 20 % ?(Give me the numeric answer only),25,numeric
"each of the 59 members in lourdes school class is required to sign up for a minimum of one and a maximum of 3 academic clubs . the 3 clubs to choose from are the poetry club , the history club , and the writing club . a total of 22 students sign up for the poetry club , 27 students for the history club , and 28 students for the writing club . if 6 students sign up for exactly two clubs , how many students sign up for all 3 clubs ?(Give me the numeric answer only)",6,numeric
"two passenger trains start at the same hour in the day from two different stations and move towards each other at the rate of 16 kmph and 22 kmph respectively . when they meet , it is found that one train has traveled 60 km more than the other one . the distance between the two stations is ?(Give me the numeric answer only)",456,numeric
average between two sets of numbers is closer to the set withmore no ' s ?(Give me the numeric answer only),90,numeric
"in a graduating class of 232 students , 144 took geometry and 119 took biology . what is the difference between the greatest possible number w and the smallest possible number of students that could have taken both geometry and biology ?(Give me the numeric answer only)",88,numeric
"a student took 6 courses last year and received an average ( arithmetic mean ) grade of 100 points . the year before , the student took 5 courses and received an average grade of 70 points . to the nearest tenth of a point , what was the student ’ s average grade for the entire two - year period ?(Give me the numeric answer only)",86.36,numeric
how many 3 - digit numerals begin with a digit that represents a odd prime and end with a digit that represents a prime number ?(Give me the numeric answer only),120,numeric
"a certain mixture of nuts consists of 5 parts almonds to 1 parts walnuts , by weight . what is the number of pounds of almonds in 140 pounds of the mixture ?(Give me the numeric answer only)",116,numeric
a certain number of workers can do a work in 45 days . if there were 10 workers more it could be finished in 10 days less . how many workers are there ?(Give me the numeric answer only),35,numeric
"the smallest number which when diminished by 9 , is divisible 13 , 26 , 39 , 52 and 65 is :(Give me the numeric answer only)",789,numeric
sheela deposits rs . 4500 in bank savings account . if this is 28 % of her monthly income . what is her monthly income in ?(Give me the numeric answer only),16071,numeric
two tests had the same maximum mark . the pass percentages in the first and the second test were 40 % and 45 % respectively . a candidate scored 216 marks in the second test and failed by 75 marks in that test . find the pass mark in the first test ?(Give me the numeric answer only),288,numeric
simplify : 0.4 * 0.5 + 0.3 * 0.2(Give me the numeric answer only),0.26,numeric
"elena purchased brand x pens for $ 4.00 apiece and brand y for $ 2.80 apiece . if elena purchased a total of 12 of these pens for $ 40.00 , how many brand x pens did she purchase ?(Give me the numeric answer only)",8,numeric
"in a ratio which is equal to 4 : 6 , if the antecedent is 30 , then the consequent is ?(Give me the numeric answer only)",45,numeric
"49 , 98 , 686 , 1372 . . . .(Give me the numeric answer only)",9604,numeric
"a man saves 20 % of his monthly salary . if an account of dearness of things he is to increase his monthly expenses by 20 % , he is only able to save rs . 240 per month . what is his monthly salary ?(Give me the numeric answer only)",6000,numeric
arjun started a business with rs . 20000 and is joined afterwards by anoop with rs . 4000 . after how many months did anoop join if the profits at the end of the year are divided equally ?(Give me the numeric answer only),6,numeric
the length of a rectangle is increased by 20 % and its breadth is decreased by 20 % . what is the effect on its area ?(Give me the numeric answer only),9600,numeric
"a perfect square is defined as the square of an integer and a perfect cube is defined as the cube of an integer . how many positive integers n are there such that n is less than 100,000 and at the same time n is a perfect square and a perfect cube ?(Give me the numeric answer only)",6,numeric
"what is the sum of the integers from - 90 to 95 , inclusive ?(Give me the numeric answer only)",465,numeric
a train 110 m long is running with a speed of 40 km / h . in how many seconds will the train pass a man who is running at 4 km / h in the direction opposite to that in which the train is going ?(Give me the numeric answer only),9,numeric
"vijay sells a cupboard at 16 % below cost price . had he got rs . 1200 more , he would have made a profit of 16 % . what is the cost price of the cupboard ?(Give me the numeric answer only)",3750,numeric
"at a certain food stand , the price of each apple is 40 ¢ and the price of each orange is 60 ¢ . mary selects a total of 10 apples and oranges from the food stand , and the average ( arithmetic mean ) price of the 10 pieces of fruit is 56 ¢ . how many oranges must mary put back so that the average price of the pieces of fruit that she keeps is 50 ¢ ?(Give me the numeric answer only)",6,numeric
if a lends rs . 3500 to b at 10 % per annum and b lends the same sum to c at 12 % per annum then the gain of b in a period of 3 years is ?(Give me the numeric answer only),210,numeric
"think of a number , divide it by 5 and add 10 to it . the result is 21 . what is the number thought of ?(Give me the numeric answer only)",55,numeric
a sum fetched a total simple interest of 4025.25 at the rate of 9 % . p . a . in 5 years . what is the sum ?(Give me the numeric answer only),8945,numeric
"if each edge of cube increased by 10 % , the percentage increase in(Give me the numeric answer only)",21,numeric
"the average of 6 numbers is 3.9 . the average of two of them is 3.4 , while the average of the other two is 3.85 . what is the average of the remaining two numbers ?(Give me the numeric answer only)",4.45,numeric
"a tank with a volume of 20 cubic feet has one inlet pipe and 2 outlet pipes . the inlet pipe fills water into the tank at the rate of 5 cubic inches / min and the 2 outlet pipes empty it out at the rates of 9 cubic inches / min and 8 cubic inches / min respectively . if all 3 pipes are opened when the tank is full , how many minutes does it take to empty the tank ? ( 1 foot = 12 inches )(Give me the numeric answer only)",2880,numeric
